Name,Phone_Number,Email,gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract,Lifetime,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn,Attendance_Drop,Months_Served,Age_at_Joining
Tara Tandon,No Number Provided,tara.tandon@gmail.com,0,1,1,1,0,12,1,25,226.3035456150317,12.0,2,2.052248208156814,2.033183112007376,0,0.019065096149438077,0.0,24.8
Abhiram Bumb,8164561846,abhiram.bumb@gmail.com,1,1,0,0,1,1,0,29,235.0321455341833,1.0,6,0.6184988711869441,0.7145955377138504,0,-0.0960966665269063,0.0,28.5
Raksha Varghese,6241470900,raksha.varghese@hotmail.com,1,0,1,0,1,1,1,27,123.77147845977082,1.0,1,0.3722011547988908,0.413586047284734,0,-0.041384892485843205,0.0,26.9
Chameli Chada,+915380709071,chameli.chada@hotmail.com,1,1,0,0,1,1,0,29,87.13120561136442,1.0,0,0.0,0.0,1,0.0,0.0,29.0
Abeer Srivastava,+917303372969,abeer.srivastava@gmail.com,0,0,0,1,1,1,0,29,217.3584485145724,1.0,2,1.5974880421825777,1.6140123756160472,0,-0.016524333433469485,0.0,28.8
Mason Ravel,No Number Provided,mason.ravel@gmail.com,0,1,1,1,0,1,0,28,180.2498283970189,1.0,5,2.7229914421909043,2.7164327380348907,0,0.006558704156013562,0.0,27.6
Omaja Iyer,+911619733483,omaja.iyer@yahoo.com,1,1,0,0,1,1,1,27,139.89310667228642,1.0,0,2.3221324554094744,1.8384355814978333,1,0.4836968739116412,0.0,27.0
Zashil Raj,9549933251,zashil.raj@gmail.com,0,1,0,0,1,1,0,29,311.18718681096647,1.0,1,1.9914064058362888,1.9840922221990407,0,0.007314183637248117,0.0,28.9
Yatan Sarin,8519690179,yatan.sarin@hotmail.com,1,1,1,1,1,1,0,29,178.94153027261623,1.0,0,1.4307648829785773,0.3312512763671123,1,1.099513606611465,0.0,29.0
Isha Garg,02272387904,isha.garg@hotmail.com,1,1,1,0,1,1,0,31,192.0207867783857,1.0,6,1.2854267713450829,1.3388441144466376,0,-0.05341734310155477,0.0,30.5
Anamika Pillai,1793849989,anamika.pillai@hotmail.com,1,0,1,0,1,1,1,27,155.9748511285859,1.0,1,1.5487839183328125,1.622759210728364,0,-0.07397529239555145,0.0,26.9
David Bhagat,02600991243,david.bhagat@gmail.com,1,1,0,0,1,1,0,28,167.1402101114066,1.0,4,3.0466629807015084,3.0248399558863617,0,0.021823024815146752,0.0,27.7
Jagrati Buch,No Number Provided,jagrati.buch@hotmail.com,1,1,1,1,0,6,0,27,274.0847632435824,6.0,8,1.895460755614688,1.7220147147728198,0,0.17344604084186832,0.0,26.3
Zashil Tailor,7949206147,zashil.tailor@yahoo.com,0,1,0,0,1,6,1,34,44.793117931280285,6.0,4,1.1789816017168009,1.3244398771371195,0,-0.14545827542031864,0.0,33.7
Shaurya Oza,+918111331342,shaurya.oza@gmail.com,1,1,1,0,1,1,1,36,131.39313537431556,1.0,15,2.269303979553256,2.3556209177259664,0,-0.08631693817271024,0.0,34.8
Watika Soni,+913935846151,watika.soni@hotmail.com,0,0,0,0,1,1,0,29,214.657805276616,1.0,1,0.0,0.0,1,0.0,0.0,28.9
Lakshit Keer,05672040279,lakshit.keer@hotmail.com,1,1,1,1,1,12,0,38,242.58524502451976,12.0,4,2.2884933206508635,2.41539771904735,0,-0.1269043983964866,0.0,37.7
Lipika Warrior,8768891437,lipika.warrior@yahoo.com,0,1,1,1,1,12,0,32,248.4249204680892,11.0,0,1.889913099340716,2.025784911199337,0,-0.13587181185862107,1.0,32.0
Yadavi Sankar,+917945198743,yadavi.sankar@gmail.com,1,1,1,1,1,1,1,34,396.3994509419098,1.0,1,2.237812407357339,2.157834969155669,0,0.07997743820167003,0.0,33.9
Samarth Dass,01453835727,samarth.dass@yahoo.com,0,1,1,1,1,1,1,34,112.0859319091725,1.0,5,2.6695489515726187,2.717661872478008,0,-0.048112920905389434,0.0,33.6
Janani Savant,+918474121461,janani.savant@hotmail.com,0,1,1,1,1,1,0,26,205.3853117608396,1.0,2,1.498636242673125,0.9747190455664247,1,0.5239171971067003,0.0,25.8
Aarav Lal,+910379679857,aarav.lal@yahoo.com,0,1,1,0,1,1,0,29,87.39621230185787,1.0,0,2.243814412671019,1.7921199685276663,1,0.4516944441433528,0.0,29.0
Alka Mander,8917010635,alka.mander@yahoo.com,1,1,0,0,1,1,0,34,83.89979198324994,1.0,2,3.9094205665299366,3.829655833474553,0,0.07976473305538345,0.0,33.8
Ishani Warrior,08357520561,ishani.warrior@hotmail.com,0,0,1,0,1,6,1,31,101.70673729717278,6.0,2,4.333893901846313,4.418045832637008,0,-0.0841519307906946,0.0,30.8
Sudiksha Tata,+915899540190,sudiksha.tata@hotmail.com,0,1,1,1,1,1,0,23,77.02751560590595,1.0,0,3.1885021018530595,2.6448402432891167,1,0.5436618585639428,0.0,23.0
Chaitaly Narasimhan,00876068052,chaitaly.narasimhan@hotmail.com,0,1,1,0,1,1,0,21,228.461171796184,1.0,0,1.2589217759452391,0.3140977349641405,1,0.9448240409810986,0.0,21.0
Theodore Sodhi,+917621331511,theodore.sodhi@gmail.com,1,1,0,0,1,1,0,30,21.72879062721633,1.0,1,3.243459112804976,3.351649629086127,0,-0.10819051628115073,0.0,29.9
Chasmum Kaur,+913909960041,chasmum.kaur@hotmail.com,0,1,0,0,1,1,1,33,69.20122993247116,1.0,3,0.9470354640926376,0.9800076644609188,0,-0.03297220036828119,0.0,32.8
Odika Kaul,No Number Provided,odika.kaul@hotmail.com,0,1,1,0,0,6,0,24,119.86606702293284,6.0,3,1.8793797227498183,1.8899837384269949,0,-0.010604015677176504,0.0,23.8
Zaid Pai,7407928892,zaid.pai@hotmail.com,1,1,0,0,1,1,0,28,101.03736842838022,1.0,1,2.656633669177034,2.8655425579805853,0,-0.2089088888035513,0.0,27.9
Ekantika Som,+913503619509,ekantika.som@hotmail.com,1,1,1,1,1,6,0,32,160.3990954661268,6.0,6,3.0311522664470063,2.9972869152417863,0,0.03386535120522005,0.0,31.5
Viraj Palan,00462407500,viraj.palan@gmail.com,1,1,0,1,1,12,1,31,208.84627668209603,12.0,10,2.276956145316541,2.127820852922232,0,0.14913529239430856,0.0,30.2
Caleb Aurora,0384876838,caleb.aurora@hotmail.com,1,1,0,0,1,1,1,32,217.86321780617925,1.0,2,1.5098400769541906,1.6168448145049104,0,-0.10700473755071971,0.0,31.8
Krishna Sandhu,07566565521,krishna.sandhu@gmail.com,1,1,1,0,1,6,0,32,312.7413785615853,4.0,0,0.7691391393416229,0.7805777667454257,0,-0.011438627403802748,2.0,32.0
Anjali Krishna,+919481932819,anjali.krishna@gmail.com,0,1,0,0,1,1,1,28,112.22574598102614,1.0,3,2.3100619181275945,2.265327799279411,0,0.044734118848183346,0.0,27.8
Harsh Kamdar,4797800650,harsh.kamdar@gmail.com,0,1,0,1,1,1,1,31,181.1590905800317,1.0,0,2.07940950608012,1.7644813311075715,1,0.31492817497254855,0.0,31.0
Siddharth Suresh,No Number Provided,siddharth.suresh@hotmail.com,1,1,0,0,0,12,0,31,137.11579612674203,12.0,1,2.377820952346689,2.4376951333382184,0,-0.059874180991529524,0.0,30.9
Vedhika Bose,0892097781,vedhika.bose@hotmail.com,0,0,0,0,1,6,1,32,515.392605727715,6.0,4,0.0,0.0,0,0.0,0.0,31.7
Pranit Sheth,+919486967455,pranit.sheth@yahoo.com,0,1,0,0,1,12,1,31,355.6267156345108,12.0,3,0.4035695190497093,0.3450606199296179,0,0.058508899120091384,0.0,30.8
Harish Sidhu,07438346666,harish.sidhu@yahoo.com,0,1,1,1,1,12,0,32,315.1766363848413,10.0,10,2.0108637170020742,2.182067964786261,0,-0.17120424778418686,2.0,31.2
Advik Nagi,0884473216,advik.nagi@gmail.com,1,0,1,0,1,1,0,29,74.52692755035756,1.0,2,2.444695186103208,2.415605364838678,0,0.029089821264529636,0.0,28.8
Idika Gour,+915414123992,idika.gour@yahoo.com,1,1,1,1,1,1,0,31,100.32815217438844,1.0,8,2.619506000081385,2.6689913363883067,0,-0.049485336306921646,0.0,30.3
Watika Kari,7436431491,watika.kari@gmail.com,0,0,1,0,1,6,1,25,11.709011293631477,6.0,1,4.445953982980912,4.447589728960009,0,-0.0016357459790965478,0.0,24.9
Urmi Mallick,No Number Provided,urmi.mallick@gmail.com,0,1,0,0,0,6,0,29,70.89557498009673,6.0,15,1.7104361851449603,1.6893980785780187,0,0.021038106566941606,0.0,27.8
Yoshita Rajan,4218935362,yoshita.rajan@hotmail.com,0,1,0,0,1,1,1,35,230.34167640380275,1.0,1,1.9779957022128245,1.8767006518336984,1,0.10129505037912612,0.0,34.9
Simon Munshi,No Number Provided,simon.munshi@yahoo.com,1,1,1,0,0,12,1,32,15.708069790310423,12.0,18,1.426304569509186,1.2677013655319822,0,0.15860320397720384,0.0,30.5
Vritti Chadha,+912273937006,vritti.chadha@gmail.com,1,0,1,0,1,12,1,31,5.428028898494363,12.0,4,2.911785628189885,2.7833316821433245,0,0.12845394604656057,0.0,30.7
Nikita Master,06803508275,nikita.master@hotmail.com,1,1,0,0,1,1,0,31,207.9432170074668,1.0,2,1.2865539296203663,1.1204772477453988,0,0.1660766818749675,0.0,30.8
Nakul Dhar,7572728924,nakul.dhar@gmail.com,0,1,0,0,1,6,1,23,38.69528622292885,6.0,0,1.1146065065654898,0.5053215559749344,1,0.6092849505905553,0.0,23.0
Pranit Oak,1915997377,pranit.oak@yahoo.com,0,1,1,1,1,6,0,31,241.9564406612141,6.0,13,0.1531390896610569,0.2258798841725367,0,-0.0727407945114798,0.0,29.9
Vidhi More,00956138325,vidhi.more@hotmail.com,0,1,1,0,1,1,0,29,290.07498455432966,1.0,0,0.3489092964129055,0.0,1,0.3489092964129055,0.0,29.0
Kiaan Dhar,9067565472,kiaan.dhar@yahoo.com,0,1,0,0,1,1,0,33,24.99111352392777,1.0,2,1.0838587399398252,1.1468189028553295,0,-0.06296016291550433,0.0,32.8
Akshay Mukherjee,6050051768,akshay.mukherjee@yahoo.com,1,1,1,0,1,1,1,29,134.6233461885722,1.0,3,1.8729521932062168,1.877287962847488,0,-0.004335769641271137,0.0,28.8
Teerth Reddy,05458909789,teerth.reddy@hotmail.com,1,1,1,1,1,12,1,37,331.6593794802281,12.0,2,2.2627428060462025,2.2029696502324883,0,0.05977315581371423,0.0,36.8
Zaid Dasgupta,05238859754,zaid.dasgupta@gmail.com,0,1,0,0,1,1,0,23,110.55511871656336,1.0,1,1.5918305178938348,1.3812790652682607,1,0.21055145262557406,0.0,22.9
Liam Halder,5383019778,liam.halder@yahoo.com,1,1,1,1,1,1,1,37,2.5549672168390387,1.0,2,2.009047329217581,1.9415131754944928,0,0.06753415372308824,0.0,36.8
Gaurika Raman,No Number Provided,gaurika.raman@gmail.com,0,1,0,0,0,1,1,25,177.79633928480644,1.0,10,1.823102066658525,1.6722512996618015,0,0.1508507669967234,0.0,24.2
Pahal Kala,No Number Provided,pahal.kala@hotmail.com,0,1,0,0,0,12,1,28,84.8133157636626,9.0,19,2.352768790285612,2.336942237472915,0,0.015826552812696626,3.0,26.4
Aarav Malhotra,No Number Provided,aarav.malhotra@hotmail.com,1,1,0,0,0,1,0,28,5.299371787801134,1.0,3,3.3107259514616314,3.3192165652891235,0,-0.008490613827492055,0.0,27.8
Amrita Bhagat,1625850480,amrita.bhagat@yahoo.com,1,1,1,1,1,6,0,28,27.31787383327097,6.0,4,2.446000612151832,2.4630016702679858,0,-0.01700105811615371,0.0,27.7
Ekapad Sahota,1804918797,ekapad.sahota@yahoo.com,1,1,0,0,1,6,1,30,203.4054001670788,6.0,1,2.3135253886835816,2.3250360148898666,0,-0.011510626206284957,0.0,29.9
Yochana Karpe,+910176266138,yochana.karpe@gmail.com,0,1,1,0,1,12,0,27,260.3803118088839,12.0,1,1.4475220818902603,1.6760923273649122,0,-0.22857024547465188,0.0,26.9
Neelima Krish,01495712675,neelima.krish@hotmail.com,1,1,0,1,1,1,1,23,11.86112483289223,1.0,0,0.0,0.0,1,0.0,0.0,23.0
Rishi Patil,01145107647,rishi.patil@yahoo.com,0,1,1,0,1,1,0,32,146.88954406375964,1.0,3,3.3296561488519383,3.3265660806398625,0,0.0030900682120758027,0.0,31.8
Aarini Dhillon,+911892458720,aarini.dhillon@gmail.com,0,1,0,0,1,6,1,32,69.46089341690289,6.0,4,0.8934094568035096,0.7523537773883522,0,0.1410556794151574,0.0,31.7
Sachi Zachariah,No Number Provided,sachi.zachariah@hotmail.com,1,0,1,0,0,1,0,36,241.48672664248053,1.0,1,0.8402223142701335,0.568063056407286,0,0.27215925786284745,0.0,35.9
Ikbal Kala,01249064575,ikbal.kala@gmail.com,1,1,1,1,1,6,0,31,75.48730754249237,6.0,11,2.51454555211078,2.5547178164073245,0,-0.040172264296544746,0.0,30.1
Madhav Parsa,02583339137,madhav.parsa@gmail.com,1,1,0,0,1,1,0,29,355.33730361574584,1.0,6,2.7641812848647698,2.6817386592108376,0,0.08244262565393212,0.0,28.5
Dominic Kata,0073317373,dominic.kata@hotmail.com,0,1,0,0,1,1,1,31,146.47100083447745,1.0,5,3.3360334395307603,3.36243932318288,0,-0.026405883652119932,0.0,30.6
Faris Mander,04631928578,faris.mander@hotmail.com,1,1,0,0,1,12,0,32,57.52396605957156,12.0,2,2.020413493568216,2.0516001147998466,0,-0.031186621231630518,0.0,31.8
Nidra Chander,+912973890761,nidra.chander@hotmail.com,0,1,1,1,1,12,1,28,108.2271129661975,10.0,6,3.018430528474921,3.0645509467044296,0,-0.04612041822950852,2.0,27.5
Upma Rana,+917299997292,upma.rana@yahoo.com,0,1,1,1,1,1,1,32,138.37891487490606,1.0,7,0.0,0.0617865004304534,0,-0.0617865004304534,0.0,31.4
Adya Magar,4724120614,adya.magar@gmail.com,0,1,1,0,1,12,1,34,163.48228517502702,12.0,6,3.2662459950514338,3.2075370754328167,0,0.05870891961861702,0.0,33.5
Shaurya Sankaran,+917648638496,shaurya.sankaran@yahoo.com,1,1,0,0,1,1,1,34,99.29390382165892,1.0,3,2.870320259067685,2.9230646475121893,0,-0.05274438844450424,0.0,33.8
Aradhana Taneja,4623933559,aradhana.taneja@yahoo.com,0,0,0,0,1,1,0,30,119.94335712107292,1.0,2,0.0,0.0,1,0.0,0.0,29.8
Sathvik Sur,No Number Provided,sathvik.sur@gmail.com,0,1,1,0,0,1,0,27,145.2766580276161,1.0,0,1.0169897073944023,0.7596884125808576,1,0.2573012948135447,0.0,27.0
Arunima Butala,+912953631933,arunima.butala@yahoo.com,0,0,1,1,1,12,1,25,52.62374805362929,11.0,1,2.5721863863420658,1.3264878726530678,1,1.245698513688998,1.0,24.9
Ati Chandra,4467867037,ati.chandra@yahoo.com,1,1,0,0,1,1,1,28,154.1628620751259,1.0,1,2.1528670980120967,1.7396069789887094,1,0.41326011902338733,0.0,27.9
Divya Zacharia,00385811973,divya.zacharia@gmail.com,1,1,1,1,1,1,0,27,8.900123835732902,1.0,10,2.10905667483338,2.1203975587837607,0,-0.011340883950380576,0.0,26.2
Irya Hayre,8424501439,irya.hayre@gmail.com,1,1,0,0,1,1,0,29,208.75064645478545,1.0,5,0.751450087780051,0.812234965369667,0,-0.06078487758961604,0.0,28.6
Chaman Dugar,09737537075,chaman.dugar@hotmail.com,1,1,1,0,1,1,0,32,8.039850363747064,1.0,0,1.1831599043899843,0.0881250228465468,1,1.0950348815434374,0.0,32.0
Hiral Arora,+914333500878,hiral.arora@hotmail.com,1,1,0,0,1,1,1,29,148.02893499613717,1.0,3,0.390803845609806,0.3838922804590099,0,0.006911565150796106,0.0,28.8
Varsha Lad,04171510973,varsha.lad@hotmail.com,1,1,1,0,1,1,0,28,3.124420547844493,1.0,2,2.3418299439122245,1.8364509859656897,1,0.5053789579465349,0.0,27.8
Harita Char,+915835846508,harita.char@gmail.com,1,1,1,1,1,12,0,26,100.8707269457018,11.0,1,1.7635210044381748,0.9722874406227502,1,0.7912335638154246,1.0,25.9
Chasmum Choudhry,+910938172124,chasmum.choudhry@yahoo.com,1,1,0,0,1,1,1,31,159.9978718698846,1.0,2,1.0457249523692238,1.167138282480571,0,-0.12141333011134714,0.0,30.8
Anamika Toor,9796224872,anamika.toor@yahoo.com,1,1,0,0,1,12,0,27,232.65837638374623,6.0,2,0.9360818645750508,0.9939559985887207,0,-0.05787413401366992,6.0,26.8
Wazir Dasgupta,+918495457239,wazir.dasgupta@yahoo.com,0,1,1,0,1,6,1,34,349.3616285887374,6.0,11,2.420768488192795,2.2344099488024503,0,0.18635853939034464,0.0,33.1
Pranit Kibe,9401723546,pranit.kibe@gmail.com,0,1,1,0,1,12,1,34,293.74145805886195,11.0,2,3.3813086519673456,3.2219311138003563,0,0.1593775381669893,1.0,33.8
Harrison Mane,+919927900461,harrison.mane@hotmail.com,0,1,1,0,1,1,0,31,51.68598807470203,1.0,4,3.582057212326806,3.391811402551886,0,0.19024580977492,0.0,30.7
Zaitra Bir,6886751329,zaitra.bir@hotmail.com,0,0,0,0,1,6,0,32,32.78245910897215,4.0,4,2.2268815105549664,2.2571864471273866,0,-0.03030493657242017,2.0,31.7
Amruta Pillay,05543125860,amruta.pillay@gmail.com,0,1,1,0,1,1,1,29,165.48535492698997,1.0,1,0.7054675104189911,0.3871040130917129,1,0.31836349732727826,0.0,28.9
Akshay Nagar,03203410477,akshay.nagar@gmail.com,0,0,0,0,1,12,1,28,106.11009671508906,10.0,3,2.558573365962989,2.520852499161683,0,0.0377208668013056,2.0,27.8
Libni Palla,2804604821,libni.palla@yahoo.com,0,1,0,0,1,1,1,24,8.393485751206569,1.0,0,0.7695123447429214,0.0,1,0.7695123447429214,0.0,24.0
Robert Barad,8497458762,robert.barad@gmail.com,0,1,0,0,1,1,0,27,128.4703008087325,1.0,2,1.308423329677963,0.6471284060466764,1,0.6612949236312866,0.0,26.8
Oviya Shetty,+919504182522,oviya.shetty@gmail.com,1,1,0,0,1,6,0,24,85.4482243452192,6.0,1,1.272569770090738,0.6864815921183905,1,0.5860881779723474,0.0,23.9
Yagnesh Nagar,9357945532,yagnesh.nagar@gmail.com,0,1,0,0,1,1,1,25,19.578447813450524,1.0,3,0.4565235340875121,0.0,1,0.4565235340875121,0.0,24.8
Aarna Ganesan,+914306025196,aarna.ganesan@gmail.com,1,1,1,0,1,12,0,24,225.72323283523232,12.0,2,2.078897501971153,2.0918845221145577,0,-0.012987020143404582,0.0,23.8
Rishi Varghese,1640995954,rishi.varghese@yahoo.com,0,1,0,0,1,1,1,31,2.769940565708368,1.0,1,1.2551046849886685,1.87931096874142,1,-0.6242062837527516,0.0,30.9
Saanvi Ramaswamy,06856005745,saanvi.ramaswamy@gmail.com,1,1,1,1,1,12,1,30,241.42415501846864,12.0,12,3.1985974540585214,3.161645073170284,0,0.03695238088823727,0.0,29.0
Kiaan Krishna,9098203147,kiaan.krishna@gmail.com,1,1,0,0,1,1,0,25,4.395133813231396,1.0,2,0.9185248380898764,0.3256714518037325,1,0.5928533862861438,0.0,24.8
Dipta Pillay,+913790880231,dipta.pillay@gmail.com,1,1,1,0,1,1,1,30,94.70146973990644,1.0,0,1.8837771033369075,1.2041432240819052,1,0.6796338792550023,0.0,30.0
Indali Chandran,+916013994009,indali.chandran@hotmail.com,0,1,1,0,1,1,0,34,59.79748282151309,1.0,5,2.9706148948085844,2.9491541151582013,0,0.021460779650383177,0.0,33.6
Pavani Sodhi,8819831462,pavani.sodhi@hotmail.com,1,1,1,0,1,6,0,31,104.60419790404032,4.0,1,3.008667578102642,3.0157975444028766,0,-0.007129966300234436,2.0,30.9
Girik Dugal,04385600609,girik.dugal@gmail.com,1,1,0,0,1,12,0,27,20.541996653457844,12.0,7,3.154637460362252,3.1131800049430605,0,0.04145745541919155,0.0,26.4
Utkarsh Kant,05590048110,utkarsh.kant@yahoo.com,0,1,0,0,1,1,0,28,138.16400402591978,1.0,0,1.210868093004872,0.6058479526101321,1,0.60502014039474,0.0,28.0
Theodore Pandey,+915942809643,theodore.pandey@gmail.com,1,0,1,0,1,1,0,32,84.28256099823827,1.0,5,2.0367428442860533,2.2496591632462204,0,-0.21291631896016705,0.0,31.6
Ekaraj Behl,6924874918,ekaraj.behl@yahoo.com,0,1,1,1,1,12,0,26,22.57702960057564,11.0,3,3.091988460311585,3.0834796230069856,0,0.008508837304599393,1.0,25.8
Lila Dhingra,+918469236796,lila.dhingra@yahoo.com,0,1,1,1,1,1,1,28,315.1752672055362,1.0,15,2.624156861161451,2.4974966205629983,0,0.12666024059845293,0.0,26.8
Riya Mander,00871256254,riya.mander@yahoo.com,0,1,1,1,1,12,1,28,5.932281946404352,11.0,4,1.1637260182583584,0.9715894547676742,0,0.1921365634906842,1.0,27.7
Alexander Pandya,+913372241275,alexander.pandya@yahoo.com,1,1,0,0,1,1,0,29,259.1072156999059,1.0,14,2.273820239675892,2.349721272021672,0,-0.07590103234577983,0.0,27.8
Vamakshi Shankar,3672278939,vamakshi.shankar@yahoo.com,0,1,0,0,1,1,0,29,165.91884044819486,1.0,1,2.47040869050412,2.495465482431805,0,-0.02505679192768495,0.0,28.9
Kala Bava,+916767184823,kala.bava@yahoo.com,1,1,1,0,1,1,0,26,187.5348257256672,1.0,1,2.050436828669105,2.0021187400145184,1,0.04831808865458642,0.0,25.9
Chakradev Gour,+919949684829,chakradev.gour@hotmail.com,1,1,1,1,1,6,1,30,296.98248103004687,5.0,2,3.1055200987695275,3.2034853077998964,0,-0.09796520903036887,1.0,29.8
Meghana Ravi,No Number Provided,meghana.ravi@gmail.com,0,1,0,0,0,12,1,33,122.33744410227776,9.0,0,2.783490878974208,2.806008817562486,0,-0.022517938588277886,3.0,33.0
Gaurika Seth,3734044612,gaurika.seth@yahoo.com,1,1,1,0,1,12,0,26,281.2992536735902,12.0,0,1.7469014699182002,1.0759021609012729,1,0.6709993090169273,0.0,26.0
Tamanna Salvi,01505460015,tamanna.salvi@yahoo.com,1,1,1,0,1,12,0,33,76.9414589861043,9.0,0,2.313957632721181,1.8503077041381208,1,0.4636499285830602,3.0,33.0
Jasmit Narayan,+912060657319,jasmit.narayan@hotmail.com,0,1,0,0,1,6,0,25,34.16938286487617,6.0,1,1.7431857517591025,1.1598394884773469,1,0.5833462632817557,0.0,24.9
Joshua Sachdeva,06480290881,joshua.sachdeva@gmail.com,1,1,0,0,1,1,0,29,55.894549939531686,1.0,1,1.6051781324425043,0.6653339121933829,1,0.9398442202491214,0.0,28.9
Ekalinga Mannan,01218018490,ekalinga.mannan@gmail.com,0,1,1,1,1,12,1,35,145.19523644843426,11.0,3,2.7721715317820905,2.9194129052203945,0,-0.147241373438304,1.0,34.8
Girish Dave,07493932626,girish.dave@yahoo.com,0,1,1,1,1,6,1,32,243.62234478063576,6.0,6,2.5060529681724413,2.5320395912975715,0,-0.025986623125130226,0.0,31.5
Rayaan Natarajan,No Number Provided,rayaan.natarajan@yahoo.com,1,1,0,0,0,1,1,25,233.76229445660144,1.0,0,0.8312252072502079,0.6865251731843901,1,0.14470003406581777,0.0,25.0
Urishilla Chopra,No Number Provided,urishilla.chopra@gmail.com,1,1,1,0,0,6,1,28,109.40660713575646,4.0,12,1.6569968589082995,1.5977662738498175,0,0.059230585058482,2.0,27.0
Rohan Majumdar,06219012368,rohan.majumdar@hotmail.com,0,1,1,0,1,1,0,27,148.12507855738804,1.0,0,1.7811199823429058,1.4935434619628545,1,0.2875765203800513,0.0,27.0
Rajata Parekh,1248903621,rajata.parekh@gmail.com,0,1,0,0,1,1,1,29,105.22628816365238,1.0,1,1.6165685232818778,1.7377727952211417,0,-0.12120427193926386,0.0,28.9
Amaira Bhalla,7799697310,amaira.bhalla@yahoo.com,0,1,1,0,1,12,0,26,86.0070080710672,12.0,3,2.4681910117701125,2.6474953173257787,0,-0.17930430555566623,0.0,25.8
Chasmum Prabhakar,01525935853,chasmum.prabhakar@hotmail.com,1,1,0,0,1,1,1,29,242.3549173333029,1.0,1,2.5914212289885312,2.624385893439791,0,-0.03296466445125956,0.0,28.9
Wakeeta D’Alia,04181948903,wakeeta.d’alia@yahoo.com,0,1,1,1,1,6,0,38,41.2876296389984,6.0,9,3.354540559457196,3.2076088521640966,0,0.14693170729309957,0.0,37.2
Rushil Anne,+916137422870,rushil.anne@hotmail.com,0,1,1,0,1,12,0,27,24.45936878591516,12.0,2,2.6633206166163275,2.6168078795251533,0,0.046512737091174206,0.0,26.8
Faras Bajwa,2201972467,faras.bajwa@hotmail.com,0,1,1,1,1,1,0,32,266.4375257406123,1.0,0,2.5388240059208176,2.5392677637344865,0,-0.0004437578136688991,0.0,32.0
Lakshit Sawhney,No Number Provided,lakshit.sawhney@hotmail.com,0,1,1,1,0,12,0,31,129.52119214752747,12.0,3,0.6117425555069929,0.5526378991699259,0,0.05910465633706696,0.0,30.8
Balhaar Anne,2920010648,balhaar.anne@hotmail.com,1,1,0,0,1,1,0,28,50.23124659100566,1.0,1,3.021558074856105,3.241357273069468,1,-0.21979919821336313,0.0,27.9
Aishani Bose,06626473441,aishani.bose@hotmail.com,1,1,0,1,1,1,0,28,12.815002652885212,1.0,2,1.2227625552730954,0.6127626581461825,1,0.6099998971269129,0.0,27.8
Henry Sood,+912624530593,henry.sood@gmail.com,1,1,1,1,1,12,1,26,199.5012360164297,12.0,5,0.0,0.0,0,0.0,0.0,25.6
Pushti Talwar,+910880240488,pushti.talwar@gmail.com,0,0,1,0,1,6,0,32,372.19697361610224,4.0,2,0.8341561644152471,0.9012052840620208,0,-0.06704911964677374,2.0,31.8
Gautam Dayal,3359088858,gautam.dayal@hotmail.com,0,1,0,0,1,1,0,33,339.39610325583686,1.0,7,1.957221588380751,2.0864960723806942,0,-0.12927448399994312,0.0,32.4
Dayita Dixit,+915264767347,dayita.dixit@gmail.com,0,1,0,0,1,1,0,27,20.95011283532236,1.0,2,0.5231167862848418,0.6162717254343959,0,-0.09315493914955408,0.0,26.8
Jagat Chadha,02279069533,jagat.chadha@yahoo.com,0,1,1,0,1,12,0,29,69.40725016502259,10.0,9,3.5298871881617586,3.5469058672573626,0,-0.01701867909560395,2.0,28.2
Kritika Garg,08359794138,kritika.garg@hotmail.com,0,1,1,1,1,1,0,27,106.46947543075945,1.0,2,1.8532964554815468,1.271541177872776,1,0.5817552776087707,0.0,26.8
